No.,Hotel Name,Ratings,Reviews,Reviews Split
986,Ibis Styles Singapore Albert Singapore,4,albert str very good positioning and very clearly hotel is near little India area  and  walking distance from the Qlark qay we have free wifi at the hotel lobby and rooms very good breakfast  with noodles  milk  bread eggs corn flakes etc ,"['albert', 'str', 'good', 'positioning', 'clearly', 'hotel', 'near', 'little', 'india', 'area', 'walking', 'distance', 'qlark', 'qay', 'free', 'wifi', 'hotel', 'lobby', 'rooms', 'good', 'breakfast', 'noodles', 'milk', 'bread', 'eggs', 'corn', 'flakes', 'etc', '']"
987,Ibis Styles Singapore Albert Singapore,3,Good location but small room Location a fiveminute stroll in the blazing heat to Rochor MRT blue downtown line you can see the MRT station from the hotel The hotel was near Sim Lim mall with foodcourt underneath it Lots of food to choose eg local  Western but beware of unfriendly food stall owners workers They basically dont understand adequate English to take your order correctly There was a Subway stall near the foodcourt with  workers If youre lucky enough to have the girl serving you youre fine and youll get what you want If the man was serving you youd get no chance of getting your order right   Checkin Was relatively efficient The receptionist informed us that we could use a handy phone with free internet and take it out of the hotel which was really helpful for googling   ,"['good', 'location', 'small', 'room', 'location', 'fiveminute', 'stroll', 'blazing', 'heat', 'rochor', 'mrt', 'blue', 'downtown', 'line', 'see', 'mrt', 'station', 'hotel', 'hotel', 'near', 'sim', 'lim', 'mall', 'foodcourt', 'underneath', 'lots', 'food', 'choose', 'eg', 'local', 'western', 'beware', 'unfriendly', 'food', 'stall', 'owners', 'workers', 'basically', 'dont', 'understand', 'adequate', 'english', 'take', 'order', 'correctly', 'subway', 'stall', 'near', 'foodcourt', 'workers', 'youre', 'lucky', 'enough', 'girl', 'serving', 'youre', 'fine', 'youll', 'get', 'want', 'man', 'serving', 'youd', 'get', 'chance', 'getting', 'order', 'right', 'checkin', 'relatively', 'efficient', 'receptionist', 'informed', 'us', 'could', 'use', 'handy', 'phone', 'free', 'internet', 'take', 'hotel', 'really', 'helpful', 'googling', '']"
988,Ibis Styles Singapore Albert Singapore,4,Good Price accessible to MRT and shopping This is a budget hotel small room small shower but clean beddings and WHITE towels  Very near Rochor MRT station and Bugis shopping district  They have free mobile phones that you can bring anywhere and use for unlimited local and international callS plus unlimited internet access  Cooool ,"['good', 'price', 'accessible', 'mrt', 'shopping', 'budget', 'hotel', 'small', 'room', 'small', 'shower', 'clean', 'beddings', 'white', 'towels', 'near', 'rochor', 'mrt', 'station', 'bugis', 'shopping', 'district', 'free', 'mobile', 'phones', 'bring', 'anywhere', 'use', 'unlimited', 'local', 'international', 'calls', 'plus', 'unlimited', 'internet', 'access', 'cooool', '']"
989,Ibis Styles Singapore Albert Singapore,2,A budget hotel with budget facilites It was a bit of disappointment right from the lobby Room was extremely small We were told that it could sleep  adults and a child but that was not the case It was extremely uncomfortable stay Hotel had large visitors from India and they were extremely noisy late at night and in the early morning Washroom was very small Very uncomfortable to take shower Location was excellent Little India MRT and Rocher MRT stations were very close by and so were the many restaurants Not likely to consider this place again unless I am alone ,"['budget', 'hotel', 'budget', 'facilites', 'bit', 'disappointment', 'right', 'lobby', 'room', 'extremely', 'small', 'told', 'could', 'sleep', 'adults', 'child', 'case', 'extremely', 'uncomfortable', 'stay', 'hotel', 'large', 'visitors', 'india', 'extremely', 'noisy', 'late', 'night', 'early', 'morning', 'washroom', 'small', 'uncomfortable', 'take', 'shower', 'location', 'excellent', 'little', 'india', 'mrt', 'rocher', 'mrt', 'stations', 'close', 'many', 'restaurants', 'likely', 'consider', 'place', 'unless', 'alone', '']"
990,Ibis Styles Singapore Albert Singapore,3,Ok Hotel with Good Location Hotel location is good Breakfast is also good Room space is very less in All Category of rooms Best Thing in this hotel is they gave you Mobile Phone with Free Internet  Phone Call To Singapore  To your home country There Swimming Pool Is also Good ,"['ok', 'hotel', 'good', 'location', 'hotel', 'location', 'good', 'breakfast', 'also', 'good', 'room', 'space', 'less', 'category', 'rooms', 'best', 'thing', 'hotel', 'gave', 'mobile', 'phone', 'free', 'internet', 'phone', 'call', 'singapore', 'home', 'country', 'swimming', 'pool', 'also', 'good', '']"
991,Ibis Styles Singapore Albert Singapore,4,Nice city hotel Stayed for  nights Room was relatively small but perfect and convenient for solo traveller inside has Flat Tv with international channels working tables wardrobe and shower Wifi speed was ok breakfast varieties and hospitality level could have been betterlocation wise is also ok overall this hotel is value for money ,"['nice', 'city', 'hotel', 'stayed', 'nights', 'room', 'relatively', 'small', 'perfect', 'convenient', 'solo', 'traveller', 'inside', 'flat', 'tv', 'international', 'channels', 'working', 'tables', 'wardrobe', 'shower', 'wifi', 'speed', 'ok', 'breakfast', 'varieties', 'hospitality', 'level', 'could', 'betterlocation', 'wise', 'also', 'ok', 'overall', 'hotel', 'value', 'money', '']"
992,Ibis Styles Singapore Albert Singapore,1,Not suitable for families This hotel is not suitable for families because the family room is very small In the family room there is not enough space to keep your luggage and just think how you all can move inside the room The bathroom is very tiny and the breakfast is not up to standards I recommend all families to avoid this hotel ,"['suitable', 'families', 'hotel', 'suitable', 'families', 'family', 'room', 'small', 'family', 'room', 'enough', 'space', 'keep', 'luggage', 'think', 'move', 'inside', 'room', 'bathroom', 'tiny', 'breakfast', 'standards', 'recommend', 'families', 'avoid', 'hotel', '']"
993,Ibis Styles Singapore Albert Singapore,5,centrally located hotel Positive  Location  Friendly Staff  Free use of phone with g   Swimming poo  Clean room  Bellman service  Free wifi  Luggage room  Negative  Small room  Small toilet  Outside view residential ,"['centrally', 'located', 'hotel', 'positive', 'location', 'friendly', 'staff', 'free', 'use', 'phone', 'g', 'swimming', 'poo', 'clean', 'room', 'bellman', 'service', 'free', 'wifi', 'luggage', 'room', 'negative', 'small', 'room', 'small', 'toilet', 'outside', 'view', 'residential', '']"
994,Ibis Styles Singapore Albert Singapore,4,Great location Nice little hotel rooms are small basic but location is great  Tube station is  mins walk and its a  mins walk everywhere  Was very happy with location you have food shops massages everywhere all close by ,"['great', 'location', 'nice', 'little', 'hotel', 'rooms', 'small', 'basic', 'location', 'great', 'tube', 'station', 'mins', 'walk', 'mins', 'walk', 'everywhere', 'happy', 'location', 'food', 'shops', 'massages', 'everywhere', 'close', '']"
995,Ibis Styles Singapore Albert Singapore,3,Clean Room Superb Location We stayed in executive room for a night the room was clean room and bathroom amenities is good enough for hotel standard It provides iron complete with the iron board hair dryer complimentary bottled mineral water tea and coffee Water heater and refrigerator is also available in the room The bathroom amenities are so so Like typical singapore hotel the room is small although the web said that the room has a king size bed but its still too small for family with a toddler However the location is superb it is only two minutes walk from Rochor MRT station and bus stop sim lim and fair price in in the neighbourhood you can find seven eleven in the first floor of the hotel bugis strees is just two block away  minutes walk so many food hawker near hotel  around   ,"['clean', 'room', 'superb', 'location', 'stayed', 'executive', 'room', 'night', 'room', 'clean', 'room', 'bathroom', 'amenities', 'good', 'enough', 'hotel', 'standard', 'provides', 'iron', 'complete', 'iron', 'board', 'hair', 'dryer', 'complimentary', 'bottled', 'mineral', 'water', 'tea', 'coffee', 'water', 'heater', 'refrigerator', 'also', 'available', 'room', 'bathroom', 'amenities', 'like', 'typical', 'singapore', 'hotel', 'room', 'small', 'although', 'web', 'said', 'room', 'king', 'size', 'bed', 'still', 'small', 'family', 'toddler', 'however', 'location', 'superb', 'two', 'minutes', 'walk', 'rochor', 'mrt', 'station', 'bus', 'stop', 'sim', 'lim', 'fair', 'price', 'neighbourhood', 'find', 'seven', 'eleven', 'first', 'floor', 'hotel', 'bugis', 'strees', 'two', 'block', 'away', 'minutes', 'walk', 'many', 'food', 'hawker', 'near', 'hotel', 'around', '']"
996,Ibis Styles Singapore Albert Singapore,5,Good location client friendly hotel Located in area from where all restaurants and China Town Mustafa mall etc are within walkable distance Reception staff are friendly helpful Breakfast is complimentary and very good  One mobile is provided in each room which can be taken along during your for easy communication International calls to  countries is free and unlimited from this mobile Always carry your room card as it is required to be swiped to operate the lift too Tape water is drinkable as per WHO standards and one RO plant is also provided near lift on ground floor Bed is comfortable TV has limited channels Bathroom is little smaller than usual Hot water is available in bathroom  wash basinGood swimming pool on the roof top Tea coffee making articles is available in each room ,"['good', 'location', 'client', 'friendly', 'hotel', 'located', 'area', 'restaurants', 'china', 'town', 'mustafa', 'mall', 'etc', 'within', 'walkable', 'distance', 'reception', 'staff', 'friendly', 'helpful', 'breakfast', 'complimentary', 'good', 'one', 'mobile', 'provided', 'room', 'taken', 'along', 'easy', 'communication', 'international', 'calls', 'countries', 'free', 'unlimited', 'mobile', 'always', 'carry', 'room', 'card', 'required', 'swiped', 'operate', 'lift', 'tape', 'water', 'drinkable', 'per', 'standards', 'one', 'ro', 'plant', 'also', 'provided', 'near', 'lift', 'ground', 'floor', 'bed', 'comfortable', 'tv', 'limited', 'channels', 'bathroom', 'little', 'smaller', 'usual', 'hot', 'water', 'available', 'bathroom', 'wash', 'basingood', 'swimming', 'pool', 'roof', 'top', 'tea', 'coffee', 'making', 'articles', 'available', 'room', '']"
997,Ibis Styles Singapore Albert Singapore,3,Not that impressed We stayed here for  nights before our cruise Not a great area and  minutes from nearest MRT The hotel was only  star at best although we cannot fault the cleanliness The rooms were very small and bathroom smaller than the cruise ship Tv very limited Beds not very comfortable The room was opposite a block of flats which had a karaoke blasting out loudly each evening past midnight The breakfast was not taken because unless you like rice with onion rings then you will go hungry Not my cup of tea Therefore not much to recommend this hotel except for the pleasant staff ,"['impressed', 'stayed', 'nights', 'cruise', 'great', 'area', 'minutes', 'nearest', 'mrt', 'hotel', 'star', 'best', 'although', 'cannot', 'fault', 'cleanliness', 'rooms', 'small', 'bathroom', 'smaller', 'cruise', 'ship', 'tv', 'limited', 'beds', 'comfortable', 'room', 'opposite', 'block', 'flats', 'karaoke', 'blasting', 'loudly', 'evening', 'past', 'midnight', 'breakfast', 'taken', 'unless', 'like', 'rice', 'onion', 'rings', 'go', 'hungry', 'cup', 'tea', 'therefore', 'much', 'recommend', 'hotel', 'except', 'pleasant', 'staff', '']"
998,Ibis Styles Singapore Albert Singapore,3,Average experience Checking in was a wee bit tiresome I arrived just after lunch and had to wait till  pm to get my room Front desk staff was friendly enough for check ins and check outs The concierge older gentleman  was great thoughkudos to him  Room was small but clean and comfortable Room and washroom amenities were adequate Air conditioning was very good  Cleaning staff very friendly and efficient  The swimming pool is such a big plus after a day of running around in the heat  Not the best location but its close to Little India and Sim Lim Tower where its considered electronic paradise I would rather try another hotel if I were to make another trip back to Singapore  The convenience store just around the corner of the hotel does not sell alcohol after pm Apparently   ,"['average', 'experience', 'checking', 'wee', 'bit', 'tiresome', 'arrived', 'lunch', 'wait', 'till', 'pm', 'get', 'room', 'front', 'desk', 'staff', 'friendly', 'enough', 'check', 'ins', 'check', 'outs', 'concierge', 'older', 'gentleman', 'great', 'thoughkudos', 'room', 'small', 'clean', 'comfortable', 'room', 'washroom', 'amenities', 'adequate', 'air', 'conditioning', 'good', 'cleaning', 'staff', 'friendly', 'efficient', 'swimming', 'pool', 'big', 'plus', 'day', 'running', 'around', 'heat', 'best', 'location', 'close', 'little', 'india', 'sim', 'lim', 'tower', 'considered', 'electronic', 'paradise', 'would', 'rather', 'try', 'another', 'hotel', 'make', 'another', 'trip', 'back', 'singapore', 'convenience', 'store', 'around', 'corner', 'hotel', 'sell', 'alcohol', 'pm', 'apparently', '']"
999,Ibis Styles Singapore Albert Singapore,4,Good Hotel in singapore good hotel in singapore near to mall and street where you can have shopping Near to little india it is walkable   minutes walk to little india good staff and good swimming pool in hotel good hospitality ,"['good', 'hotel', 'singapore', 'good', 'hotel', 'singapore', 'near', 'mall', 'street', 'shopping', 'near', 'little', 'india', 'walkable', 'minutes', 'walk', 'little', 'india', 'good', 'staff', 'good', 'swimming', 'pool', 'hotel', 'good', 'hospitality', '']"
1000,Ibis Styles Singapore Albert Singapore,2,This hotel is in a great location reception staff were helpful but thats all We recently had two two night stays at this hotel before and after cruise out of Singapore This hotel was part of advertised package we picked  The location of the hotel is great Close to MRT and to market shop at Buggi Street  Reception staff were always helpful and generally smiling The Superior Double room was a small shoe box The bed for our first two night stay was far too firm Felt like we were sleeping on boards  There was lots of mildew in the bathroom There were no face washers at all available Floor had long dark hairs when we arrived  Little room to put suitcases or to store clothes There were only four hangers in very small cupboard but they would not hold trousers at all Very bad design  Restaurant at hotel we found buffet breakfast not suitable or   ,"['hotel', 'great', 'location', 'reception', 'staff', 'helpful', 'thats', 'recently', 'two', 'two', 'night', 'stays', 'hotel', 'cruise', 'singapore', 'hotel', 'part', 'advertised', 'package', 'picked', 'location', 'hotel', 'great', 'close', 'mrt', 'market', 'shop', 'buggi', 'street', 'reception', 'staff', 'always', 'helpful', 'generally', 'smiling', 'superior', 'double', 'room', 'small', 'shoe', 'box', 'bed', 'first', 'two', 'night', 'stay', 'far', 'firm', 'felt', 'like', 'sleeping', 'boards', 'lots', 'mildew', 'bathroom', 'face', 'washers', 'available', 'floor', 'long', 'dark', 'hairs', 'arrived', 'little', 'room', 'put', 'suitcases', 'store', 'clothes', 'four', 'hangers', 'small', 'cupboard', 'would', 'hold', 'trousers', 'bad', 'design', 'restaurant', 'hotel', 'found', 'buffet', 'breakfast', 'suitable', '']"
1001,Ibis Styles Singapore Albert Singapore,4,Small but neat hotel Highlight of this hotel is that it is walkable distance from metro station in Little India the restuarants are at a stones throw from this hotel there is a north indian restuarant just next door to this hotel It is around  mtres to  km from metro station Rooms are really small however they are maintained well ,"['small', 'neat', 'hotel', 'highlight', 'hotel', 'walkable', 'distance', 'metro', 'station', 'little', 'india', 'restuarants', 'stones', 'throw', 'hotel', 'north', 'indian', 'restuarant', 'next', 'door', 'hotel', 'around', 'mtres', 'km', 'metro', 'station', 'rooms', 'really', 'small', 'however', 'maintained', 'well', '']"
1002,Ibis Styles Singapore Albert Singapore,2,OK for one night stay  near MRT I booked this hotel because of the proximity to the MRT Initially planning to stay for  nights but because theyre booked for the last night I stayed only for  days which was to my relief  The standard room is very small and although it has a window you cant really open the curtains because people from across apartment can see you Therefore for the whole  days the curtains were shut  my room is dark Luckily i only used the room to sleep  most of the time I was out for meetings The staff lacks of hospitality theyre polite  effective but doesnt seem to smile a lot  The porter luggage storage staff was very friendly  nice tho Check in  out was fast  smooth Wifi was on the slow side compared to Singapore standard but it was working fine I lost my   ,"['ok', 'one', 'night', 'stay', 'near', 'mrt', 'booked', 'hotel', 'proximity', 'mrt', 'initially', 'planning', 'stay', 'nights', 'theyre', 'booked', 'last', 'night', 'stayed', 'days', 'relief', 'standard', 'room', 'small', 'although', 'window', 'cant', 'really', 'open', 'curtains', 'people', 'across', 'apartment', 'see', 'therefore', 'whole', 'days', 'curtains', 'shut', 'room', 'dark', 'luckily', 'used', 'room', 'sleep', 'time', 'meetings', 'staff', 'lacks', 'hospitality', 'theyre', 'polite', 'effective', 'doesnt', 'seem', 'smile', 'lot', 'porter', 'luggage', 'storage', 'staff', 'friendly', 'nice', 'tho', 'check', 'fast', 'smooth', 'wifi', 'slow', 'side', 'compared', 'singapore', 'standard', 'working', 'fine', 'lost', '']"
1003,Ibis Styles Singapore Albert Singapore,4,Clean budget hotel Staff are friendly and the rooms are clean and well maintained Very good location right next to Lasalle College of Arts and just a min drive from city center Good value for money but dont expect anything fancy ,"['clean', 'budget', 'hotel', 'staff', 'friendly', 'rooms', 'clean', 'well', 'maintained', 'good', 'location', 'right', 'next', 'lasalle', 'college', 'arts', 'min', 'drive', 'city', 'center', 'good', 'value', 'money', 'dont', 'expect', 'anything', 'fancy', '']"
1004,Ibis Styles Singapore Albert Singapore,4,Great location and value for money I would highly recommend this hotel especisfor a couple as the only thing is the rooms are a little small However friendly staff great location and terrific value for money make this our number  choice when staying in Singapore ,"['great', 'location', 'value', 'money', 'would', 'highly', 'recommend', 'hotel', 'especisfor', 'couple', 'thing', 'rooms', 'little', 'small', 'however', 'friendly', 'staff', 'great', 'location', 'terrific', 'value', 'money', 'make', 'number', 'choice', 'staying', 'singapore', '']"
1005,Ibis Styles Singapore Albert Singapore,3,My business trip hotel in Singapore I many times stayed in this hotel overall this hotel is good for doing business trip but for vacation I think is not very good The room is small and not cozy the TV chanel is few the swiming pool is small and the breakfast food is same menu everyday One of I like is the location near Bugis Road and BRT Station so I can shooping or go to another place easily ,"['business', 'trip', 'hotel', 'singapore', 'many', 'times', 'stayed', 'hotel', 'overall', 'hotel', 'good', 'business', 'trip', 'vacation', 'think', 'good', 'room', 'small', 'cozy', 'tv', 'chanel', 'swiming', 'pool', 'small', 'breakfast', 'food', 'menu', 'everyday', 'one', 'like', 'location', 'near', 'bugis', 'road', 'brt', 'station', 'shooping', 'go', 'another', 'place', 'easily', '']"
1006,Ibis Styles Singapore Albert Singapore,4,Great location with small rooms Was there with my family last week rooms are small breakfast was same but who cares as the location of the hotel is good services are OK and rooms were clean so i found it OK as per my requirements ,"['great', 'location', 'small', 'rooms', 'family', 'last', 'week', 'rooms', 'small', 'breakfast', 'cares', 'location', 'hotel', 'good', 'services', 'ok', 'rooms', 'clean', 'found', 'ok', 'per', 'requirements', '']"
1007,Ibis Styles Singapore Albert Singapore,5,The property is nestled in the heart of downtown Singapore Parc Sovereign Hotel  Albert Street is a  star property conveniently located on Albert Street in downtown Singapore close to the bustling streets of Bugis Haji Lane and Little India Among its amenities the property features gym and fitness center outdoor swimming pool restaurant and on site car parkingThe property is nestled in the heart of downtown Singapore close tot the citys major attractions Guests will find within easy reach the bustling streets of Bugis Haji Lane and Little India The Changi Airport is  km from the hotel ,"['property', 'nestled', 'heart', 'downtown', 'singapore', 'parc', 'sovereign', 'hotel', 'albert', 'street', 'star', 'property', 'conveniently', 'located', 'albert', 'street', 'downtown', 'singapore', 'close', 'bustling', 'streets', 'bugis', 'haji', 'lane', 'little', 'india', 'among', 'amenities', 'property', 'features', 'gym', 'fitness', 'center', 'outdoor', 'swimming', 'pool', 'restaurant', 'site', 'car', 'parkingthe', 'property', 'nestled', 'heart', 'downtown', 'singapore', 'close', 'tot', 'citys', 'major', 'attractions', 'guests', 'find', 'within', 'easy', 'reach', 'bustling', 'streets', 'bugis', 'haji', 'lane', 'little', 'india', 'changi', 'airport', 'km', 'hotel', '']"
1008,Ibis Styles Singapore Albert Singapore,5,Clean room with great service Stayed here couple times the room was very clean and neat   Great location to restaurants and MRT stations Only  mins walk   The staffs were friendly and helpful the price is only slightly higher compared to other budget hotels But this place offered more value and service We are very satisfied ,"['clean', 'room', 'great', 'service', 'stayed', 'couple', 'times', 'room', 'clean', 'neat', 'great', 'location', 'restaurants', 'mrt', 'stations', 'mins', 'walk', 'staffs', 'friendly', 'helpful', 'price', 'slightly', 'higher', 'compared', 'budget', 'hotels', 'place', 'offered', 'value', 'service', 'satisfied', '']"
1009,Ibis Styles Singapore Albert Singapore,1,A Room With A  Noise We booked a Deluxe Family Room for our visit to Singapore The room barely fitted the two beds and the bathroom was rather small but what did really bother us was the loud noise that came from the elevator right next to our room It was very loud we complained but they told us we could only change into a double sharing a bed with  adults We suggested to switch off the noisy one of the two lifts for the night but we were told that the personell was not authorized willing to do so We asked to speak to the manager but he was only on duty the day after from  am which was of course too late for us No willingness to solve the problem or compensate bad service When you book they want prepayment now we know why ,"['room', 'noise', 'booked', 'deluxe', 'family', 'room', 'visit', 'singapore', 'room', 'barely', 'fitted', 'two', 'beds', 'bathroom', 'rather', 'small', 'really', 'bother', 'us', 'loud', 'noise', 'came', 'elevator', 'right', 'next', 'room', 'loud', 'complained', 'told', 'us', 'could', 'change', 'double', 'sharing', 'bed', 'adults', 'suggested', 'switch', 'noisy', 'one', 'two', 'lifts', 'night', 'told', 'personell', 'authorized', 'willing', 'asked', 'speak', 'manager', 'duty', 'day', 'course', 'late', 'us', 'willingness', 'solve', 'problem', 'compensate', 'bad', 'service', 'book', 'want', 'prepayment', 'know', '']"
1010,Ibis Styles Singapore Albert Singapore,3,Tour Singapore with cruise it was tiring to cover all the main spots in a day in Singapore we were for  nights at cruise and then Singapore for  days so we tried to cover main attraction of Singapore in a day as per our tour adviser first flight but it was tiring ,"['tour', 'singapore', 'cruise', 'tiring', 'cover', 'main', 'spots', 'day', 'singapore', 'nights', 'cruise', 'singapore', 'days', 'tried', 'cover', 'main', 'attraction', 'singapore', 'day', 'per', 'tour', 'adviser', 'first', 'flight', 'tiring', '']"
1011,Ibis Styles Singapore Albert Singapore,3,Not at all a  Star Hotel I stayed here for a day on nd of February  CONS The room is too small and the bathroom looked like a public toilet with no bath tub or chamber The AC was noisy and we couldnt sleep throughout night The breakfast was not so good and limited The hospitality is not upto mark You have to call the reception again and again for any service  PROS The good thing about the hotel is they provide a mobile phone to make free national international calls and internet You can take the phone and roam around Singapore The swimming pool is on th floor is good ,"['star', 'hotel', 'stayed', 'day', 'nd', 'february', 'cons', 'room', 'small', 'bathroom', 'looked', 'like', 'public', 'toilet', 'bath', 'tub', 'chamber', 'ac', 'noisy', 'couldnt', 'sleep', 'throughout', 'night', 'breakfast', 'good', 'limited', 'hospitality', 'upto', 'mark', 'call', 'reception', 'service', 'pros', 'good', 'thing', 'hotel', 'provide', 'mobile', 'phone', 'make', 'free', 'national', 'international', 'calls', 'internet', 'take', 'phone', 'roam', 'around', 'singapore', 'swimming', 'pool', 'th', 'floor', 'good', '']"
1012,Ibis Styles Singapore Albert Singapore,3,Avg Hotel in Good Location I stayed here for  days and has booked  rooms   Pros  Good Location   Cleanliness   Staff   Buffet Breakfast  WiFi  Allow Luggage after Checkout   Cons  Expensive   Swimming pool timings from  am  so its hardly of any use   Lobby and Rooms is small  So many Indian guests but they dont have an inhouse kitchen for Indian foods and all dishes comes from nearby restaurant Sheesh Mahal   Restaurant is expensive ,"['avg', 'hotel', 'good', 'location', 'stayed', 'days', 'booked', 'rooms', 'pros', 'good', 'location', 'cleanliness', 'staff', 'buffet', 'breakfast', 'wifi', 'allow', 'luggage', 'checkout', 'cons', 'expensive', 'swimming', 'pool', 'timings', 'hardly', 'use', 'lobby', 'rooms', 'small', 'many', 'indian', 'guests', 'dont', 'inhouse', 'kitchen', 'indian', 'foods', 'dishes', 'comes', 'nearby', 'restaurant', 'sheesh', 'mahal', 'restaurant', 'expensive', '']"
1013,Ibis Styles Singapore Albert Singapore,1,Worst hotel to be in Singapore One of the WORST HOTEL HOSPITALITY ever Dont ever stay here coz the rooms are as big as a stansard washroom in a star hotel The food served in breakfast is poor quality with just toast for vegetarians They dont have a bell man for luggage pick up and drop till the room The staff is least bothered about the guests They sound rude They have just few staff to handle the guests The room cleaning is poor The shower area is so small that only half the body fits in it The bed is a single low quality mattress The pillows and towels stink I would suggest not to ever stay here Zero value for the money they charge DONT STAY HERE EVER there are better options in this budget Indians please dont get fooled by the pics of the hotel ,"['worst', 'hotel', 'singapore', 'one', 'worst', 'hotel', 'hospitality', 'ever', 'dont', 'ever', 'stay', 'coz', 'rooms', 'big', 'stansard', 'washroom', 'star', 'hotel', 'food', 'served', 'breakfast', 'poor', 'quality', 'toast', 'vegetarians', 'dont', 'bell', 'man', 'luggage', 'pick', 'drop', 'till', 'room', 'staff', 'least', 'bothered', 'guests', 'sound', 'rude', 'staff', 'handle', 'guests', 'room', 'cleaning', 'poor', 'shower', 'area', 'small', 'half', 'body', 'fits', 'bed', 'single', 'low', 'quality', 'mattress', 'pillows', 'towels', 'stink', 'would', 'suggest', 'ever', 'stay', 'zero', 'value', 'money', 'charge', 'dont', 'stay', 'ever', 'better', 'options', 'budget', 'indians', 'please', 'dont', 'get', 'fooled', 'pics', 'hotel', '']"
1014,Ibis Styles Singapore Albert Singapore,3,Budget No Frills Great Loacation Stayed for  days well some of the best things about this property  Prices are a steal Excellent location bang opp Rocher MRT a   below the hotel  front office staff was great  Shamshudin i guess a manager was of great help  this is the perfect place for those who just want a place to crash for the night  rooms and bathrooms are clean  the only drawback rooms are small  ok for   squeeze for  but with kid along might be a tad uncomfortable ,"['budget', 'frills', 'great', 'loacation', 'stayed', 'days', 'well', 'best', 'things', 'property', 'prices', 'steal', 'excellent', 'location', 'bang', 'opp', 'rocher', 'mrt', 'hotel', 'front', 'office', 'staff', 'great', 'shamshudin', 'guess', 'manager', 'great', 'help', 'perfect', 'place', 'want', 'place', 'crash', 'night', 'rooms', 'bathrooms', 'clean', 'drawback', 'rooms', 'small', 'ok', 'squeeze', 'kid', 'along', 'might', 'tad', 'uncomfortable', '']"
1015,Ibis Styles Singapore Albert Singapore,4,Excellent Hotel  and amenities Very convenient hotel situated close to MRT stations Although Rooms were on the small side they were kept clean Customer service was excellent Checkin and checkout was quick and effortless  Pool was also fun with the kids ,"['excellent', 'hotel', 'amenities', 'convenient', 'hotel', 'situated', 'close', 'mrt', 'stations', 'although', 'rooms', 'small', 'side', 'kept', 'clean', 'customer', 'service', 'excellent', 'checkin', 'checkout', 'quick', 'effortless', 'pool', 'also', 'fun', 'kids', '']"
1016,Ibis Styles Singapore Albert Singapore,5,Nice one It was a pleasant stay good service and friendly receptionist the room are very small but clean and neat they allow us to use a phone with free international call to Philippines which is hassle free for us so we dont need to buy the sim card we were allowed to bring it also outside to use for Internet browsing helpful people ,"['nice', 'one', 'pleasant', 'stay', 'good', 'service', 'friendly', 'receptionist', 'room', 'small', 'clean', 'neat', 'allow', 'us', 'use', 'phone', 'free', 'international', 'call', 'philippines', 'hassle', 'free', 'us', 'dont', 'need', 'buy', 'sim', 'card', 'allowed', 'bring', 'also', 'outside', 'use', 'internet', 'browsing', 'helpful', 'people', '']"
1017,Ibis Styles Singapore Albert Singapore,3,Small hotel near Public transport Hotel just  minute walk from  mrt station little India a Rochor station  Room was small but compact with all facility  The best ist Every Room has privat Handy with this you can free call a internet where ever you Go was very Good  Near from shopping mal a Local tekka market ,"['small', 'hotel', 'near', 'public', 'transport', 'hotel', 'minute', 'walk', 'mrt', 'station', 'little', 'india', 'rochor', 'station', 'room', 'small', 'compact', 'facility', 'best', 'ist', 'every', 'room', 'privat', 'handy', 'free', 'call', 'internet', 'ever', 'go', 'good', 'near', 'shopping', 'mal', 'local', 'tekka', 'market', '']"
1018,Ibis Styles Singapore Albert Singapore,3,Functional This place is cheap by Singaporean standards but clean and well located in Bugis The room was small but had all amenities and the bed was comfortable No extraneous noise other than families shouting at each other from room to room but that stopped at childrens sleeping hour It is about  min walk from Bugis station and there are plenty of eateries in the surrounding area as well as the wellknown Bugis tourist street full of cheap goods ,"['functional', 'place', 'cheap', 'singaporean', 'standards', 'clean', 'well', 'located', 'bugis', 'room', 'small', 'amenities', 'bed', 'comfortable', 'extraneous', 'noise', 'families', 'shouting', 'room', 'room', 'stopped', 'childrens', 'sleeping', 'hour', 'min', 'walk', 'bugis', 'station', 'plenty', 'eateries', 'surrounding', 'area', 'well', 'wellknown', 'bugis', 'tourist', 'street', 'full', 'cheap', 'goods', '']"
1019,Ibis Styles Singapore Albert Singapore,4,HOTEL STAY Room is comfortable service staff is good namely Norizan Natasha Samsudin Facilities such as swimming pool breakfast is acceptable Wifi also good But gym facilities need to provide more equipment ,"['hotel', 'stay', 'room', 'comfortable', 'service', 'staff', 'good', 'namely', 'norizan', 'natasha', 'samsudin', 'facilities', 'swimming', 'pool', 'breakfast', 'acceptable', 'wifi', 'also', 'good', 'gym', 'facilities', 'need', 'provide', 'equipment', '']"
