No.,Hotel Name,Ratings,Reviews
1140,Ibis Styles Singapore Albert Singapore,3,great location the best part of the hotel is its location we were in singapore for only three days so the location was perfect for us for out trips the room was very small however it had some good views of the street the staff is not friendly and they should work upon this the breakfast can be improved the indian restaurant next to the hotel is great and there is a discount if you are residing at this hotel unsure if i would stay here again but if location is important to you this hotel is a great choice
1141,Ibis Styles Singapore Albert Singapore,3,good hotel near little india stayed here for five days while i was on a vacation with my family it can be used as a base for sight seeing lot of attractions are near by hotel provides free wi fi have a well maintained pool on fourth level and front desk staff is very cooperative hotel rooms are comparatively smaller but very clean and well maintained best part is a micro brewery is on the next door to this hotel it is named hospoda micro breweryprovide authentic czech brew evenings are fun herealfresco settinglaughter alcohol and somebody just started singing while i was there lot of restaurants are nearbyindian restaurants are plenty but mediterranean cuisine and european restaurants are also nearby
1142,Ibis Styles Singapore Albert Singapore,4,trip to singapore i am right now in parv sovereign hotel at albert street i request others to stay in this hotel because this hotel is near by littel indiamustafa and orchard roadhotel is good and i request others to stay in this hotel breakfat is also good pls note you have advance booking
1143,Ibis Styles Singapore Albert Singapore,4,good service glad with the services from the frontdesk asyrafckdoris doing good service and very happy they will very helpful and understanding with our situation definitely will come again and find them thank you
1144,Ibis Styles Singapore Albert Singapore,3,parc sovereign albert street singapore not a bad place to stay if you need a base for sightseeing very close to tube stops at rocher and little india rooms smallish pool big enough to cool off in during the afternoon restaurant disappointing for breakfast cold fried eggs and beans but toast and coffee good free internet very pleasant staff
1145,Ibis Styles Singapore Albert Singapore,4,nice place we stayed at this hotel in august its a decent hotel value for money the staff is very courteous and helpful specially kaffil and ck who were at the desk on our arrival i would recommend the hotel if you are looking for a reasonable place to stay in singapore during your holiday
1146,Ibis Styles Singapore Albert Singapore,5,great service was here for a night stay and was served by kaffil kelvin afa service was good and prompt the room i had opened to the swimming pool it was convenient to sim lim square bugis village would come back again
1147,Ibis Styles Singapore Albert Singapore,3,small room room was small with a standard double bed not enough space to move not advisable to bring in huge luggage internet conection was slow food in the restaurant is palatable but with small range of dishes to choose from
1148,Ibis Styles Singapore Albert Singapore,2,poor standard of hotel stayed at this hotel for nights not very impressed room was tiny contained a standard double bed not enough space to store cases had to put them opp bathroom door and had to squeeze past quite a noisy hotel where the other guests had very little consideration for others breakfast was included and was passable the pictures on the hotel website are misleading people into thinking this is a luxury hotel it is tired and dated inside and the room was only marginally better than the ibis budget on our departure day we asked if there was a room we could use to get changed in after a day in the city and before our taxi arrived for the airport we were assured that there was on our return to the hotel we asked for the details of the room where we could freshen up and
1149,Ibis Styles Singapore Albert Singapore,2,ants and small room tiny room and even smaller bathroom we had ants crawling over the cups and bar area and over both side tables bought our own insect repellent as our grievance to reception went unheeded city view room not provided even though it was stated on our booking we were on the fourth floor and it was very noisy with constant doors slamming and people talking loudly till late area was handy to transportshops and restaurants
1150,Ibis Styles Singapore Albert Singapore,4,nice place dedicated staff while the parc sovereign is not necessarily luxurious and the internet could be better it is a nice place with very dedicated staff the cleaning staff literally washed some of my dirty clothes without me asking and another staff member was kind enough to check in on me when i was not feeling all that well asyraf and kelvin were particularly helpful
1151,Ibis Styles Singapore Albert Singapore,5,excellent had a great timeespecially thankful to reception crew namely ck kaffil kelvinm enlightened n pleasured by the food quality dtaff behaviour n hospitalityrecommend this hotel to all my family frens when they come to singapore
1152,Ibis Styles Singapore Albert Singapore,4,good place to stay friendly staff nice hotel good rooms and excellent location its a one minute walk from rocher mrt the hotel staff is very friendly specially the front desk staff sharlene kelvin asyraf and samsudin who were very supportive and were always ready to help
1153,Ibis Styles Singapore Albert Singapore,3,dirty socks staff was accommodating room was small but clean until i found two pairs of dirty socks inside the closet air conditioning is great location is superbthere is nearby supermarket electronic store clinic la salle school little india rochor and bugis stations are very near the hotel
1154,Ibis Styles Singapore Albert Singapore,3,location location and service of the hotel is nicesize of the rooms are small breakfast is goodhotel only provide tiny drinking water bottles per day which are insufficiant to our requirements hotel gym only have to equipments of which treadmill was not working swimmingpool is nice and clean
1155,Ibis Styles Singapore Albert Singapore,3,small rooms we stayed at the hotel for two nights and had booked for triple sharing but to our shock the rooms were very small there was no place to move in the room or to open your luggage so there was no question of asking for a third bed in the room as there was practically no place for it further the breakfast was also average oversll experience at the hotel was average
1156,Ibis Styles Singapore Albert Singapore,3,very small room stayed one night recently room was very small barely enough room to be able to open our luggages bathroom was also small shower curtain smelt mouldy asked hotel staff to change it and they did it efficiently very good location around the corner from little india and the shops and restaurants on serangoon road ok for shortterm stay
1157,Ibis Styles Singapore Albert Singapore,3,congested room we stayed days in this hotel room was very congestive difficult to accommodate over here per day water bottles only given my hotel if extra mean it was chargeable it was a bitter experience while stayed here
1158,Ibis Styles Singapore Albert Singapore,1,tiny rooms and bad service super tiny room you will definitely be disappointed king size bed is hardly enough for a couple there is hardly any space in lobby to wait if you land early hotel has outsourced restraunt restraunt owner dint allow me to use microwave to warm milk for my daughter instead he asked me to buy milk in unreasonable prices stay away
1159,Ibis Styles Singapore Albert Singapore,2,tiny rooms with no facilities we stayed days in this hotel there is no single water dispenser outside your bathroom as bottled water is very expensive in sg we tried to get water from the restaurant but they dont provide and suggest to use the bathroom sync the water may same and good in bathroom but we could not digest the fact that we had to use the bathroom sync if they can provide at least a water dispenser outside that would be good the room size is hardly x part from the bed you can just have you bag thats it restaurant provides american breakfast which is just ok they have a thread mill and another equipment and they call that as a gym we stayed in kl for days where the hotels are much better even taxi drivers dont know this hotel bath shower place is just about x
1160,Ibis Styles Singapore Albert Singapore,5,thank you parc sovereign the service from afaasyraf and norizan was great informed us earlier that the room is small for my family and we got an upgrade from them thank you so much hope that to see them again well like to stay here in the future
1161,Ibis Styles Singapore Albert Singapore,5,nice location the best part of our tour hotel is very nice location near to city near to train and people at the hotel are very friendly and nice room is nice but small it is clean swimming pool is a good place to relax nice hotel
1162,Ibis Styles Singapore Albert Singapore,4,good hotel clean and nice hotel with nice staff welcoming us when we first entered sevene kaffi and ck thank you for the stay they provide free parking and a nice swimming pool location is good too and its near many shopping centres
1163,Ibis Styles Singapore Albert Singapore,4,good hotel i have stay with my family for nights in this hotelthe location of this hotel if idealabout one km to little indiathe breakfast is also goodthis really family hotel the size of rooms are small but i found most of the middle range hotels have small rooms
1164,Ibis Styles Singapore Albert Singapore,5,great singapore sale shopping was the best part of my holiday singapore sale was all over the place i love orchard road we went to universal clarkquay marina and sentosa and all was just fabulous singapore is a nice place to travel the hotel we stayed is just simple but the whole front office team was good cooperative and helpful love the location very accessible and the hotel rates for me was reasonable
1165,Ibis Styles Singapore Albert Singapore,5,awesome hotel near to food shops and train great location indeed room and the cr are kinda small but its clean receptionist are friendly we love the pool at the fourth floor but we just wish that it opens earlier than in the morning but it was an awesome stay
1166,Ibis Styles Singapore Albert Singapore,3,quick visit nights arrived at hotel and young gentleman at desk was very pleasant but the girl could do with putting a smile on her face never seen anyone so angry looking she took our passports to photocopy and slammed them about anyway was given room number and on rd floor went into room and very small so just as well we were only there for two nights bathroom clean enough breakfast was ok just had toast but if you liked rice for breakfast you would be fine plenty of barscafes about and a short walk to little india overall a short stay pleasant enough but room too small
1167,Ibis Styles Singapore Albert Singapore,5,experience to cherish i was in this hotel with my family for three nights st june to rd june i give this hotel a score of on for the below mentioned reasons staff especially at reception are extremely courteous and helpful the first encounter with them is enough to make you feel at home they act more like guides thank you guys they allotted us a room in th floor trust me the view from the hotel was mind blowing singspore is all about great buildings clean roads cafes good food joints cars etc you get the best possible view of all these things from your room thank you once again hotel is close to little india at a walking distance so travelers fond of indian food have good options here on both sides of hotels there are some good restaurants one
1168,Ibis Styles Singapore Albert Singapore,4,overall a good hotel that could be better pros staff members are very helpful and show concern service is good rooms are okkkk unless and until you opt for a good view room which i did after disliking my booked room location wise it is a good hotel and moreover metro is also near buybugis street is also near buy which is very good for shopping cons the restaurant provides same old breakfast every single day and thats also not a very delicious food rooms are small if you like watching television there are really no good channelsin total there are only from which only some are good overall stars a good hotel with some ups and downs
1169,Ibis Styles Singapore Albert Singapore,5,travel advice we were prepared to hire a taxi to take us to the gardens of the bay but these helpful hotel staff went out of their way and pointed out to us that there was a metro railway just in walking distance away and that we could get to the tourist attraction by train and a lot cheaper than taxi
1170,Ibis Styles Singapore Albert Singapore,4,very good experience stayed here in may good economic propertystaffs are very courteous helpful location wise is walkable distance to mustafa little india arcade good for people who hunt for vegeterian food in singapore there are many restaurants available near by special thanks to the staffs who made us comfortable and shish mahal restaurant which is in the neighbor hood who provided us special veg food even if you want to try different dishes there are multiple restaurants near by also the mrt is mins walkable from the hotel which connects you to many attractions we took taxi service and didnt find it much expensive might be due to the location we opted to stay the pool is decent enough if i look at the negative aspect rooms are too small for a couple but
1171,Ibis Styles Singapore Albert Singapore,1,very cozy i have visited hotel it is very cozy room size is like bathroom size it is ftits too small once u enter room the room is finished u cannot stand in room u have sit on bed that it break fast is same all four day no indian food is there worst than the worst for break fast swimming pool is like a drain max ft max to person can swim at a time swimming pool time is also bad open o clock and we have leave oclock for site seeingso what is the use of swimming pool only location us good with this rate there bus lot of hotel there i give onlystar only for location very very bad experience also there r lot if thing but its enough
1172,Ibis Styles Singapore Albert Singapore,4,great location we stayed one night before flying to koh samui booked before going because the location seemed close to little india which we had never visited on previous singapore trips very happy with location as it was minutes to little india what a place fantastic hotel was ok fairly basic but very pleasant staff and efficient re booked for our return from koh samui and received an up grade which was most appreciated together with a very reasonable cost the hotel is also located to albert place which has a small number of quiet low cost eating places outside under palm trees would recommend park sovereign for folk wanting easy safe access to little india bugis street
1173,Ibis Styles Singapore Albert Singapore,1,not truly a star or even star hotel if it is infested with baby cockroaches summarised version hotel claims to be star on their website yes they have a decent swimming pool and a really puny equipment gym but if the property is infested with baby roaches i think the management has a serious hygiene issue to take care of changed a total of rooms upon discovering not but up to baby cockroaches in each rooms including the vip room that the staff claimed to upgrade us to on the rd try yes this even after fumigating the room right before we went in most guests were indian nationals because of its proximity to little india area and mustafa service staff were generally nice and helpful throughout my unpleasant experience with the building not worth the price even if it is inexpensive the building is
1174,Ibis Styles Singapore Albert Singapore,4,nice hotel awesome hotelwarmed welcome from natasha ck asyraf and kelvin at the frontdesk they were so helpfull and give us a very good service the food taste good and it have a lot of choicesthe hotel also close to mrt station which is very help us to travel thank you and we definately will stay there again
1175,Ibis Styles Singapore Albert Singapore,3,good location walls were thin and we could hear people talking and kids screaming rooms were small but quite new and clean not many asians or europeans mostly indians probably because of close proximity to little india some of these guests were very rude
1176,Ibis Styles Singapore Albert Singapore,5,excellent sam sudincknatshasharlenekalvin they done excellent jobvery cooperative they provide good servicerooms are good easily approachable to metro station located at albert streetgood areagr buffae vegetarian food is also dere
1177,Ibis Styles Singapore Albert Singapore,4,good hotel at a convenient location small but comfortable rooms good breakfast helpful staff very clean location is very good with various shops at walking distance wifi was not the fastest but not so slow that it became annoying bugis mustafa centre and a number of shopping places are really close by
1178,Ibis Styles Singapore Albert Singapore,4,parc sovereign strategic location a good place to stay rooms though not so big but very comfortable breakfast is just ok as we had almost similar menu for all days hotel is strategically located hence china town mustafa etc are very close one need to plan trip very carefully as most of the travelers in india reach at around am singapore time early checkin is a concern if you are lucky you might get a room otherwise you need to wait for hours having said that spending a good money for international travel waiting in the lobby for checkin is a big disappointment
1179,Ibis Styles Singapore Albert Singapore,4,neat clean hotel very neat good breakfast is nice room size is so small difficult to keep our luggage and walk around they provide little bottles of water each day ml if they provide it more then it will be great
1180,Ibis Styles Singapore Albert Singapore,5,singapore trip landed singapore for the st time and stayed in parc sovereign hotel albert st v felt like home and the hotel staffs are so friendly and helpful reception staffs are so helpful with the smile i have extended one more night also to stay excellent hotel keep it up guys cheers
1181,Ibis Styles Singapore Albert Singapore,4,good friendly hotel as a reasonable price friendly and comfortable hotel in an ideal location as they say what you get is what you pay for if you want a luxurious hotel then this is not for you but its clean and comfortable very close to mrt multiple restaurants and hawker markets would definitely book again if we returned to singapore
1182,Ibis Styles Singapore Albert Singapore,5,the amazing parc sovereign so i have had the most amazing time in singapore and special thanx to parc sovereign for adding to this family trip of mine the staff members here namely afa and asyraf have been extremely helpful with everything weather it comes to knowing about places to see or eat or shop specially for families like us who come all the way from india or a different country the service here like i said is awesome and i would advice all those families coming for a trip to singapore should come and stay in parc sovereign hotel only
1183,Ibis Styles Singapore Albert Singapore,3,we stayed there for a days found out we stayed there for a days found out that this hotel is located in a good strategic location than expected for the first time in singapore it is very near in albert centre bugis street and some malls still looks new for the room and small we can say it was clean and it should be moreover the free wifi is not good this should be improving what if we are travelling with my kids they will get frustrated and disappointments in asia singapore is no in high speed internet of mbps what happen to your hotel this is a real question mark in addition to this hotel will not accommodate your emergency needs if you want to call your own country they dont have that of kind facilities they will advise you to buy your own sim card and load cards be able to call in
1184,Ibis Styles Singapore Albert Singapore,4,nice and cozy stay we visited singapore for days and stayed at parc sovereign hotel it was a very nice and comfortable experience the rooms were well maintained and the housekeeping was very regular the breakfast was the highlight of the stay since everything was vegetarian and hygienic all in all it was a very memorable stay
1185,Ibis Styles Singapore Albert Singapore,3,strategic location small hotel room erratic shower heater pump stayed there for a few nights and found out that this hotel is located in a very strategic location than expected the rochor mrt station was just a stone throw away and easily accessible if you are the type that like to savour the local delicacies choosing this hotel to stay is the right location there are a lot of local foods nearby such as food court and restaurants great local food is available if you walk at bit further to albert centre bugis station is within mins walking distance and the taxi to johor at ban san st queen st is just nearby as for taking taxi to jb take the malaysian registered taxi if you travel from singapore to anywhere in malaysia as for returning from johor bahrusingapore take the singapore registered taxi at larkin sentral and it will
1186,Ibis Styles Singapore Albert Singapore,3,the room very small staff very nice near mrt sta rochor restaurant very restsurant small when were breakfast we difficult to take some food and drink cause there are many person group tournear station mrt rochor only mnt on foot
1187,Ibis Styles Singapore Albert Singapore,5,very nyc experience i ve been there for nights friendly staff restaurant manager is gud person one main drawback rooms are bit small than expectations that u cant manage ur luggage properly rest u move out from hotel albert street is osm place mini walking street that i love most thats why i ddnt bother rooms are bit small
1188,Ibis Styles Singapore Albert Singapore,4,we enjoy our stay despite the rooms are very small and no much space to put the clothes the place is quiet and very clean the swimming pool is nice the staff is very pleasant and helpful only channels on the tv
1189,Ibis Styles Singapore Albert Singapore,4,freindly staff feel like home we stayed here for nightsand we enjoyed the service from staff very friendly staff they in fact helped me a lot in changing rooms and the room services were fantastic looking forward to visit again kudos to fil natasha serene sharlene thanks guys
1190,Ibis Styles Singapore Albert Singapore,1,dont bother staying there even if the hotel is free my experience was terrible i expected to receive a normal hotel service not a luxury one that happened to my first night stay i found that the basic hardware and software of this hotel is not up to standard at all i dont really understand how they can be stated as a stars hotel the room is really small it is smaller than any budget hotel rooms in tokyo if you have a lot of luggages dont bother staying this hotel the shower place is so tiny that the arms are bumping the wall while taking shower missing tv remote controller i have to make phone calls pm pm after dinner when i return to hotel at pm to reception in order to have the tv remote control delivered in my room nobody seems to believe me that the tv remote controller is
1191,Ibis Styles Singapore Albert Singapore,4,so very sovereign i got a lot of recommendations of where to stay when i flew to singapore for a short holiday the best one is parc sovereign hotel strategically located on albert street this hotel is just a few steps away from everything you can afford food fashion and gadgets that you can bargain for the rooms are basic and functional good for a temporary home if you plan to stay for a week the helpful staff always eager to assist this mix culture of singapore is seen in them if you need a place to stay and your trip deserves a little leisure parc sovereign it is
1192,Ibis Styles Singapore Albert Singapore,3,low your expectations a part of location do not think of this hotel as place of relaxation room is hot and condition not really make a difference even in long time of running area is very vibrant for those who is first time in singapore or this area please do not get food or things around hotel they are over pricing just a few steps away bugis vuillage and albert court you can have the same fruits and food but more decent and better price
1193,Ibis Styles Singapore Albert Singapore,5,perfect place for a pleasant stay very near to little india we had a nice time there well maintained place staffs very friendly kind and helping breakfast was so awesome we liked it very healthy swimming pool was really good with jim by the side fantastic place for couples to stay
1194,Ibis Styles Singapore Albert Singapore,3,affordable room to have a good sleep the room is not that big you can just make an adequate move around no good view but the next buildings bricks wall but it was a clean room and the hotel is located in quite a good location easy access a walk to mrt and several bus stop
1195,Ibis Styles Singapore Albert Singapore,4,overall a good budget hotel the hotel rooms are tiny ones but if you are here for sight seeing it does not really matter the hotel staff is courteous and helpfulthe breakfast was quite predictable and repetitive every alternate daybut the good part was upon request they prepared one plate of jain food almost everyday little india is min walk from the hotel for indian food overall a good budget hotel while on travel
1196,Ibis Styles Singapore Albert Singapore,3,convenient point convenient hotel to stay walking distance from the rochor mrt station la salle college of arts bugis street and the best part a wide variety of food available around the same stretch of road clean and thumbs up for the air circulation in the room
1197,Ibis Styles Singapore Albert Singapore,5,mr prashant kadam india we reached hotel quite early at around am on our request for an early checkin the front desk staff esp afakaffil serene scrolled through their checklist n got a room ready by amthe concern shown by the staff is highly appreciated this is my second visit to parc excellent locationneat n clean roomsreal value for moneywe are a family of three n the room i booked was spacious considering singapore standardsmany indian restaurant around
1198,Ibis Styles Singapore Albert Singapore,4,value for money and great location stayed at this hotel on the st week of may on a family vacation reached there early and asked for an early checkin and was allotted our room within min of waiting the front desk was extremely courteous and and answered all our queries with a pleasant smile the room was small but functional we did not spend a lot of time in our room the superior room so was okay cleaning staff did a good job the restaurant was great to say the least food was very good and decent quality the location is great very close to bugis and little india overall a good experience only concern was the size of the room
1199,Ibis Styles Singapore Albert Singapore,2,small room space double standard behaviour of duty manager stayed at standard room small room size if you place your luggage on floor next to walkway no space to walk toilet are too narrow and not good fit to use the bathroom towel had some many holes and i asked to replace i could see that most of customer from asia region who stayed in hotel the duty managerbold head behavior was observed that double standard for westerner and asian people example he was welcomed to western people and neither even a smile nor welcome for asian people
1200,Ibis Styles Singapore Albert Singapore,4,great place very central we came on a holiday to singapore from sri lanka and we stayed for days and nights and we got connecting rooms and even though the room was a bit cramped up we enjoyed our stay the breakfast was lovely although the spread was limited and we would have liked it if there was a bit more variety the swimming pool was fantastic and the staff was very friendly and very helpful always working with a smile
1201,Ibis Styles Singapore Albert Singapore,4,thums up worth it i stayed in this hotel on may and the hotel is centrally located rooms are clean the staffs are very friendly specially kaffil natasha peter and samsudin its very near to rochor and little india mrts as well
1202,Ibis Styles Singapore Albert Singapore,5,nice place it was a good hotel with small room but maintained accessible and a lot of transport nearby lots of eatiries everywhere great service and friendly people food is ok but i wish they have diffrent food everyday still thumbs up to all
1203,Ibis Styles Singapore Albert Singapore,4,shabby the lobby is very nice only thing is very small not many chairs to sit down room was very nice not much room to put your cases the corridors need painting the carpets in the corridors need replacing all stained good location needs a good refurbishing
1204,Ibis Styles Singapore Albert Singapore,5,a lovely and enjoyable place to stay we stayed at this hotel last march and it was fantastic we were not disappointed room was small but at least clean everywhere you want to go was so easy as it was few steps to the rochor train the staffs made our stay just perfect the thing we least liked about this hotel is the rooms are not soundproof and we can hear some guest i think they are chinese people talking along the corridor even in the middle of the night hopefully your management can do something about it you may put a signage along your corridors like please keep silence or something anyway it was still a good stay
1205,Ibis Styles Singapore Albert Singapore,5,my first hand experience cozy clean rooms and hotel excellent staff and crew strategically plan location very good relaxing area at swimming pool food are just average with bellhop services with available tour desk reasonable price
1206,Ibis Styles Singapore Albert Singapore,5,customer service oriented hotel stay in march with my family we were very happy with the experience this hotel have provided it was a very friendly environment everyone at the front desk and lobby staff were all approachable and always ready to serve rooms are quite small to be considered as a star hotel category i may say it may be a very good star hotel instead location wise was definitely a perfect so close to bugis and so very accessible in most of the tourist destination in the lion city as hospitality worker i was satisfied with the experience the manager i may say made a good job training these people i would love to come back here few comments that may help to improve the service swimming pool operating hours is am to pm am is quite late and pm is quite early better grooming
1207,Ibis Styles Singapore Albert Singapore,4,value for money this hotel is situated in close proximity to train station and tekka food court makes it a convenient location the staff was very helpful we had our late flight and the hotel allowed us to use the luggage storage and let us use the pool until pm the rooms was little smaller around square meters for someone who is transit in singapore this hotel provide value for money
1208,Ibis Styles Singapore Albert Singapore,5,great service stayed at this hotel for night after a day cruise we arrived early but were greeted by the receptionists who even though we were early gave all of us an upgrade to a superior room to prevent us waiting i must at this point thank ck doris sharlene haleema and nurul for their assistance in not only sorting the rooms but also liaising with the taxi firm to amend our transfer times after a reasonable breakfast with a large choice we were again given excellent service this time by fil serene and ryan who kindly extended our check out time i can not fault the excellent device by the staff the only nigel was the size of the rooms which are small but the staffs attention to customer service made up for the disappointment of the rooms well worth a stay
1209,Ibis Styles Singapore Albert Singapore,4,singapore family tour the staff at the parc sovereing hotel albert st is friendly and helpful the breakfast at the restaurant is really good and enjoyable the superior double room is neat and clean only issue is that the superior double room is not big enough by its width room is packed after we put our baggage the hotel is close to both rochor mrt station and the mustafa center
1210,Ibis Styles Singapore Albert Singapore,1,diety room arrived in the evening and stayed only one night but found out at about pm that under my bed were lots of hair and dust which i think it was not clean for at least days called the receptionist and got a hk staff to clean she was having a nice gesture of offering room change but the kids were about to sleep there were also dust on the top of tv which i also showed the staff the management should look into this small detail for improvement the next day i requested to meet a manager to simply give some feedback but i was told the manager is not around today
1211,Ibis Styles Singapore Albert Singapore,4,superp we stayed at the hotel for days and from the moment we checkedin to checkedout the whole hotel crew was at our service we were provided with an excellent service right through out we had a year old daughter with us for whose breakfast we were supposed to pay additionally however ms haleema at the front desk made arrangements to provide that for free of charge very flexible and reliable staff with a high level of hospitality we wont think twice to choose this hotel for our next trip too special thanks goes to ms haleema the girl with beautiful big eyes
1212,Ibis Styles Singapore Albert Singapore,4,service in a hotel we had a long flight from our home to singaporewe were very angry with our travel agency as they promise that we can can check in early at am when the reception explained that check in is pmreception was very nice and gave us early check in at noon with no charge staff at counter are very polite and helpful i still remember we one of the nightwhen my husband bring three mobile phone to ask help for wifi internet problemhe mentioned a chinese man named mr peterwas very patientnice and helpful when helping him but a big thank you for thai staffmr kaffilhe planing us the best place to go in singaporehe make our family confidently explore singapore with clear instructionsbut sadly on our last short tripmy husband was dissapointed we didnt get to thank him in
1213,Ibis Styles Singapore Albert Singapore,3,ok hotel in overpriced city our stay here did not start wellwe arrived around midnight very tired from our flightwe booked a double room but were given a twin which would have been fine had they told us but instead we went to the th floor with our bags only to then have to come back to reception to find out that there were no doubles available due to maintenance hence why they had given us the twin roomthat would have been absolutely fine had they told us at checkin but they didntthey offered to send us to another hotel for one night and then bring us back once the room was sorted however we had to pay the taxi and then claim it back we chose to stay in the twin rather than move hotelsnot at any point was there an apology or anythingrooms were ok but very smallid
1214,Ibis Styles Singapore Albert Singapore,5,family holiday we stay for night before we go for a cruise we were given a free upgrade to family room by the front desk we went to sentosa and we have a great time me and my family like the hotel we were given a free late check out at pm thank u to the whole staff we will see you on the th indian food was also good special thanks to mr lee ck serene nurul eema norizan
1215,Ibis Styles Singapore Albert Singapore,4,good location and good people when i reach the hotelit was bit dissapointing to me because i thought the hall lobby was bigthere have many tourist siting at the chairworst part is we reach early before the check in timehowever bellkeeper was nice and the reception staff was nicewe are advise to have breakfast at little indiavery near while they take care our bags we get our room later it was clean and smelling nice but it was tinywe are dissapointed but what makes us happy to stay is the staffgiving us tips on good location to visitms selene and mr fill was very helpful on giving us the best dinner location around marina bayplaces like satay by the baysingapore flyergarden by the baymustafa centre and bugis plusis a must to go we definitely came here again as the location of the
1216,Ibis Styles Singapore Albert Singapore,3,good location to catch metro and roam in singapore we booked a standard room and it is a bit small not so spacious there is enough space for walking in the room after double cot bed is placed thats itswimming pool in the hotel is very smalllocation of the hotel is goodthere is a metro nearby which can be reached in around mins of walkcatch the metro and then roam around singapore one more advantage with the hotel location is it is nearby area in which lots of indian restaurants are present so we dont miss indian food being a vegetarian it was important for me
1217,Ibis Styles Singapore Albert Singapore,4,good customer service thank you parc sovereign hotel for the wonderful stay big thumbs up to the staff mrkaffil a very humble and helpful person thank you to the other staff and crews also will come again with my friends for a short trip to singapore
1218,Ibis Styles Singapore Albert Singapore,5,singapore is a great place for holiday it was a really great experience to stayed in this hotel i will choose it again for sure and recommend to my friends and relatives location wise is very good staff performance was great singapore is a nice place for holidays
1219,Ibis Styles Singapore Albert Singapore,4,so far so good no complain and hotel was simple and yet descent walking distance to shopping area lots of foods everywhere people are accommodating they have a swimming pool thats nice hang out the place is near to train station
1220,Ibis Styles Singapore Albert Singapore,5,good experience singapore experience was good we explore marina bay sands garden by the bay the light show merlion park singapore flyer sentosa universal studio bugis singapore zoo and river safari all was worth visiting hoel location was accessible staff were friendly but unfortunately rooms were tiny but it was still good overall experience
1221,Ibis Styles Singapore Albert Singapore,2,basic hotel with small rooms and no communal areas we were shocked when we arrived at this hotel after a long flight and found that there were only two small sofas in the reception area where everyone waiting for a room had to sitor stand when we saw our room and its basic nature this was an upgraded room we were amazed as we were expecting a star hotel room not a or star roomwe were booked in again with no possibility of cancellation for our return to singapore but reserved a room at a nearby hotel as we couldnt contemplate returning to this hotel
1222,Ibis Styles Singapore Albert Singapore,4,customer friendly really pleased with the service of this hotel mr peter who was at the reception was so helpfull despite early checking in rooms were quite comfortable the food was exceptional hoping to visit the again
1223,Ibis Styles Singapore Albert Singapore,2,very small room arrived today from kuala lumpur just overnight thank goodness the room is very small even worse my daughter and husband have two children and have been given a double bed and a single bed the two girls are thirteen and nine and will find it very hard too fit i must say the reception staff are excellent i am hoping they have a solution of how to fit four people on those beds its even impossible to move around the room after coming from kl and kota kinabuli where the rooms are huge i think perhaps we have been spoilt the location is great near the rail and little india
1224,Ibis Styles Singapore Albert Singapore,3,average mid range hotel stayed as part of package prior to cruise hotel is in a great location for getting around on underground and walking near by however room was very small with very little space to hang store clothes roof side pool was pleasant to swim in and nice to have outside space to sit it did close very early which was a shame stayed on fifth floor it was extremely noisy through the night mainly from other guests who insisted on banging doors at am room door did not fit flush with the floor which meant the light was bright into the room i would not chose to stay here again
1225,Ibis Styles Singapore Albert Singapore,3,short break we had booked a cruise and our travel agent had booked this hotel for a night stay the hotel was sited well in the city it was in walking distance of china town and little india the hotel was ideal for a short stay although the bedroom were quite small it was adequate for the duration dont expect a fantastic view because the rooms are over looked by a housing block nevertheless it was a pleasant stay therethe staff were very helpful and friendly the swimming pool although small was situated on the hotel roof but was nice to chill round during the heat of the day we did not eat at the hotel because being near china town there are plenty of culinary delights all in all if you are stopping off after a long flight or having a long weekend break then the hotel is
1226,Ibis Styles Singapore Albert Singapore,2,good location but thats about it location is great rochor tube station is in front of the hotel and bugis direct line with changi airport and little india are only min walking distance this means you get to the airport in arounf min and to chinatown the clarke quay or marina bay in min bugis junction shopping mall is also around min walking distance if you wish to do some shopping and it has a very nice dinning area reception staff and bellboys are very nice however floor staff is quite deplorable in my experience a maid was making a room near mine at midnight and was banging around everything when i confronted her her answer was oh are you sleeping of course not what would i be in my room otherwise right breakfast buffet cost around but the choice is quite poor toast some
1227,Ibis Styles Singapore Albert Singapore,5,conviniently located hotel the hotel is conveniently located it is just a few steps from the rochor mrt station going to marina bay sands you may alight at bay front and presto you are at marina bay and gardens by the bay already it is also near burgeese market and limlim electronics center nice hotel good service and strategically located
1228,Ibis Styles Singapore Albert Singapore,5,lovely stay spent two nights here on our way back to the dubai from philippines and wish we could have stayed longer yes it was expensive but so worth it staff were all very friendly and helpful was given a late check out to pm as we had an evening flight for no extra charge which was greatly appreciated bed was very comfortable too which is always a bonus wouldnt hesitate to stay again should we visit singapore in the future
1229,Ibis Styles Singapore Albert Singapore,5,parc sovereign hotel the hotel is minutes away from the airport and the location was is near to bugis market its a few minute walk to rochor mrt and little india its also close to sim lim square theres a nearby catholic church from the hotel which is saint joseph church the hotel is accessible to city area it was a satisfying accommodation friendly staff and a descent hotel to stay
1230,Mercure Singapore On Stevens Singapore,5,a very good stopover on our trip we stayed here on our trip to grand prix it was a very comfortable hotel clean tidy and good facilities swimming pool was very nice and obviously warm with the temperature being what it was we had excellent service from the duty manager and a charming member of the housekeeping team who had just become a father and was so so happy it was quite infectious would be very happy to stay here again
