No.,Hotel Name,Ratings,Date Of Stay,Reviews,Customer Name
762,Royal_Plaza_on_Scotts-Singapore,20,Date of stay: July 2019,"Bad experience Very bad experience, wouldn’t come again. Hotel didn’t have any shaving kits to use. Bed is uncomfortable and the light system is poor. The air-condition is poor that my kids clothes can’t dry out over night. Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 4 Aug 2019 Dear Go31706106048,  Thank you for your review.   We’re sorry to hear that your recent experience with us was less ideal than expected.   Please be assured that your comments have been carefully reviewed and addressed with our team, so we can learn and improve.  We hope that there will be an opportunity in the future to restore your faith in our hotel.  Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Go31706106048 wrote a review Aug 2019
763,Royal_Plaza_on_Scotts-Singapore,30,Date of stay: August 2019,"It used to be better I stayed here many years ago because it was a decent 5-star hotel in a very convenient location. It was better then, but seems like the quality has suffered a bit. The bed was comfortable, decent bathroom with a strong rain shower, and adequate amenities. Breakfast was a bit of letdown, as they used to have better food. The selection was good, but tasted below average. Even the juices were not freshly squeezed, and seemed watered down. Read more Date of stay: August 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 3 Helpful votes Helpful Share",Jip79 wrote a review Aug 2019
764,Royal_Plaza_on_Scotts-Singapore,10,Date of stay: July 2019,Hotel Stay in Singapore Wonderful stay at Royal Plaza on Scott's. Best thing was location. Also lobby with it's high ceiling and very light  decor was very nice. Unlike other hotels it's not dark in the lobby. Staff is very friendly and helpful. Also everyone is so efficient! Had a great time Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share,umeramumtaz786 wrote a review Aug 2019
765,Royal_Plaza_on_Scotts-Singapore,40,Date of stay: July 2019,"Royal Plaza on Scotts Just nice short stay at Royal Plaza, the breakfast not at the best but will just make feel good for the day. The bed a bit stiff and hard to find the AC inlets for my laptop charger, eventually it was located underneath of the table which make some difficulties t find it. Overall still good place to stay. Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 4 Aug 2019 Hi MRagunath,  Thank you so much for your review and for staying with us recently at Royal Plaza on Scotts. We truly appreciate your feedback and hope to welcome you back to create another colourful experience at Royal Plaza on Scotts again very soon!  Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",MRagunath wrote a review Jul 2019
766,Royal_Plaza_on_Scotts-Singapore,50,Date of stay: July 2019,"Indeed a luxury pick for a perfect vacation!! Without doubt, Royal Plazza on Scotts is the ideal choice for a perfect vacation. We were able to discover the many facets of this amazing destination. We really enjoyed your services. One of the best things about this hotel is the direct access to the Carousel Restaurant. The Award-winning carousel seafood buffets is definitely a highlight. We had the opportunity to try the amazing range of grilled seafood special lobster and crab at carousel. We were indeed astonished by the extensive variety of cuisine and distinct local and regional flavor served daily by their team chefs. Overall excellent atmosphere, great staff and service. We really enjoyed our stay.  Highly Recommended 👍🏻👍🏻👍🏻 Read more Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 31 Jul 2019 Hi Yeshnee_Rama,  Thank you for taking the time to share such a delightful and detailed review of your recent experience at Royal Plaza on Scotts.   I am very pleased to read your comments about Carousel, our award-winning buffet restaurant. Seafood is indeed one of our restaurant's highlights and I am glad that you had the chance to try our Lobsters & Crabs dinner buffet. I will be sure to pass on your compliments to the Carousel team.   At Royal Plaza on Scotts, we do our best to create colourful and memorable experiences for our guests, and I am so pleased to learn that we have achieved this during your visit.   We can’t wait to welcome you back to stay with us again!  Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Yeshnee Rama wrote a review Jul 2019
767,Royal_Plaza_on_Scotts-Singapore,40,Date of stay: June 2019,"Great location but the children of some guests were ill-behaved The hotel bell staff and receptionists were very friendly & helpful, checking us in efficiently.  Our room was clean & comfortable though not luxurious, but the price and its location are excellent so there’s nothing to complain about.  Many of the guests were families with young children, and throughout our stay, we could hear kids running around outside, laughing or shouting to each other. We even had a few knocks on our door, either honest mistakes or sheer mischief.   The noise was therefore quite irritating - still, it’s not the hotel’s fault.....However, this may not be the best hotel if you wanted some peace & quiet.... Read more Date of stay: June 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 31 Jul 2019 Hi MWLing,  Thank you for taking the time to share your review and for joining us recently at Royal Plaza on Scotts.  We are very lucky to be so conveniently-located and I am glad to hear that you enjoyed our room and the service provided by our associates.  We are sorry to learn that parts of your stay were less ideal than expected.  We truly appreciate your feedback and hope to welcome you back to create another colourful experience at Royal Plaza on Scotts!  Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",MWLing wrote a review Jul 2019
768,Royal_Plaza_on_Scotts-Singapore,50,Date of stay: July 2019,Family trip Near MRT station. Monsoon shower very good. Can use pocket wifi outside hotel for free and save internet cost. Free  minibar (although only drinks). Clean and sleep well. Definitely will choose royal plaza for next trip. Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share,759maya wrote a review Jul 2019
769,Royal_Plaza_on_Scotts-Singapore,40,Date of stay: July 2019,"A good stay! This was my first time at this hotel and overall it was not a bad experience. It is centrally located, only a few steps away from Orchard road and right across  from the Far East Mall. It is a very busy hotel that catered mostly to families with kids. If you like the little ones running everywhere, yelling , screaming, crying, this is definitely the place for you (Unfortunately it is not my cup of tea)  My room was specious, and the bed very comfortable and let’s not forget a nice bathtub with good amenities. The breakfast had a large selection of Western and Asian food and the service was impeccable. it’s a good value hotel and I recommend it, but don’t forget to bring your hear plugs with you to deal with the adorable ….kids. Read more Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 3 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 6 Aug 2019 Hi Beck210919,  Thank you for taking the time to share your feedback with us.   We are glad to learn that you enjoyed our convenient location, experience with our refreshed spaces and complimentary in-room amenities and breakfast buffet spread in Carousel.    We appreciate recommending us to the TripAdvisor community and hope to have the opportunity to welcome you back to create a better experience for you.  Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Patrick & Emelia wrote a review Jul 2019
770,Royal_Plaza_on_Scotts-Singapore,50,Date of stay: July 2019,"Nice stay at Royal Plaza on Scotts :) It was a nice  stay @Royal Plaza on Scotts, near Ochard MRT , thru exit Shaw Centre. Good ambiance, good foods, most of all, the staffs were very nice and friendly. Love it !  For indonesian moslem will love stay at this hotel, they served halal.food, and also the toilet provide jet shower. Will be come back later. :-) Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share",mandaana2019 wrote a review Jul 2019
771,Royal_Plaza_on_Scotts-Singapore,50,Date of stay: July 2019,"Best for your stay in singapore Good location and friendly staff. Very helpfull and we really enjoy our stay. We had a great experince bring our son and they provide what my baby need. And easy access to go anywhere. Free mini bar and great room Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 29 Jul 2019 Hi David B,  Thank you for taking the time to share such a positive review following your recent stay with us.   We are incredibly pleased to hear that you enjoyed your stay and the service we provide to our guests.  At Royal Plaza on Scotts we do our best to create colourful and memorable experiences for our guests, and I am so pleased to learn that we have achieved this during your visit.   Thank you once again for your kind compliments. We look forward to welcoming you back soon.  Kind regards, Patrick Fiat General Manager & Chief Experience Officer (CEO) Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",David B wrote a review Jul 2019
772,Royal_Plaza_on_Scotts-Singapore,50,Date of stay: July 2019,"amazing I never expected to stay in a hotel with exceptional service. I don't think I want to leave this place. everything is satisfying and I hope to be able to stay here again. the right place to be a referral stay. Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 29 Jul 2019 Hi dlayogadocutez,  Thank you for taking the time to share such a glowing review of your recent experience at Royal Plaza on Scotts.   We are delighted to know that you have enjoyed everything that we put in place for guests to have memorable stays during their visit to Singapore and hear that you’ll want to return for another stay with us.   I hope you will write or call us before your next trip to allow us to plan well for another fantastic stay.   Kind regards, Patrick Fiat General Manager & Chief Experience Officer (CEO) Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",dlayogadocutez wrote a review Jul 2019
773,Royal_Plaza_on_Scotts-Singapore,40,Date of stay: July 2019,"My Favorite Hotel I enjoyed staying at Royal Plaza during my business trip in Singapore.  The food serving was very good. The internet use inside and outside hotel was very comfortable. The location is good for shopping. They offer Halal food. Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 29 Jul 2019 Hi esfahani85,  We are so honoured to be your favourite hotel!  Thank you so much for your wonderful review.   It's a pleasure to know you found our hotel and dishes served to be exceptional. I'm happy to know that you've enjoyed staying connected with the hotel's complimentary high speed WIFI and unlimited mobile data.  We look forward to having the opportunity to welcome you back soon on your next business trip.  Kind regards, Patrick Fiat General Manager & Chief Experience Officer (CEO) Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",esfahani85 wrote a review Jul 2019
774,Royal_Plaza_on_Scotts-Singapore,50,Date of stay: July 2019,"Good location & services Near MRT station. Lots of restaurants, food courts, and shops nearby. Drinks were free of charge and replenished everyday. Receptionists were friendly and helpful. Janitors were good and considerate. The cleaning was thorough and toiletry was well supplied. The room was clean. Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 29 Jul 2019 Hi kkh307,  Thank you for choosing to stay with us and for taking the time to provide such a delightful review following your stay.   We are very lucky to be so conveniently-located and I am glad to hear that you enjoyed the service provided by our talents - from Front Office and Housekeeping teams, and complimentary beverages from the in-room minibar.  I hope you will write or call us before your next visit to allow us to plan well for your stay and create another great experience for you.   Kind regards, Patrick Fiat General Manager & Chief Experience Officer (CEO) Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",kkh307 wrote a review Jul 2019
775,Royal_Plaza_on_Scotts-Singapore,50,Date of stay: July 2019,"Good location, good hotel This is a new renovated hotel I am told, we had a great time stay at Royal Plaza.   Staff were all friendly, kind and helpful. It locates in Orchard area which has a lot of shopping mall, restaurant, and really alive, it is a good area for tourist with family like us.   Check in was actually fast, however they don’t have room available for us and need to wait more than 1 hour.   The room is very clean and really modern style, this is the best part of the hotel! Also it is actually spacious compare to typical hotel size in Singapore. We did not have the breakfast since it is a little bit pricey and we can find food easily in the area.   We had a good experience staying at Royal Plaza on Scotts. It is recommended! Especially if you stay with children.. Read more Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 28 Jul 2019 Hi Indrahandoyo,  Thank you for your very kind words and for taking the time to write such a glowing review of your stay at Royal Plaza on Scotts.  We are very lucky to be so conveniently-located and I am glad to hear that you enjoyed the service provided by our associates, who do our best to create colourful and memorable experiences for our guests.  Thank you once again for your kind compliments. We look forward to welcoming you back soon.  Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Indrahandoyo wrote a review Jul 2019
776,Royal_Plaza_on_Scotts-Singapore,40,Date of stay: June 2019,"Good Hotel A nice hostel, clean and well arranged, easy walk distance to MRT, super convenient for transportation. Check in time is quite flexible for us and the staff is friendly.   Worth the price,we love the trip! Recommend to stay with limited budget. Read more Date of stay: June 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 29 Jul 2019 Hello Sdiamondrt  Thank you for taking the time to share your feedback with the TripAdvisor community! We appreciate you recommending us to the TripAdvisor readers and I am so glad to hear that you enjoyed your stay. I hope that your travels bring you back to visit us soon!  Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Serrano wrote a review Jul 2019
777,Royal_Plaza_on_Scotts-Singapore,50,Date of stay: July 2019,"Always consistent and wonderful! It's not a surprise why Royal Plaza on Scotts is my go to place in Singapore.  Location is perfect, the buffet is the best, rooms are refurbished, fresh and comfortable, the staff is excellent and totally service oriented, and the value can't be beat!  I'm sure if you give it a try, Royal Plaza on Scotts will become your go to place as well! Read more Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 29 Jul 2019 Hi PWScott  Thank you for joining us recently at Royal Plaza on Scotts and for taking the time to share such a wonderful review on TripAdvisor!  We truly appreciate your feedback and hope to welcome you back to create another colourful experience at Royal Plaza on Scotts again very soon!  Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",PWScott wrote a review Jul 2019
778,Royal_Plaza_on_Scotts-Singapore,50,Date of stay: July 2019,"Ended a 5 star hotel My boyfriend and I went to have a week vacation in Singapore. And he found this lovely hotel. The hotel is located right at the center of the city. Very close to shopping malls (luxury malls) and restaurants. The hotel itself was beautiful and amazing. Clean toilet, spacious rooms and lovely bed. All the staffs are very friendly, approachable, helpful and very accommodating, special mention to FARA and the guy who checked in and brought us to executive lounge. We had complimentary tea as part of our benefits at royal lounge while waiting for our room. We had a lot of benefits which are very advantage to us. Breakfast was really awesome. And also the seafood buffet every monday is worth a try. Fresh seafoods and a lot of foods to choose from. The hotel itself and all the staffs … Read more Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 25 Jul 2019 Hi enthusiatictraveller,  Thank you for your very kind words and for taking the time to write such a glowing review of your stay at Royal Plaza on Scotts.  I was so pleased to read your comments about the facilities and associates, who do their best to cater to your every need - and I will surely share your kind compliments with our team.  We look forward to welcoming you back to create another wonderful experience for you.  Kind regards, Patrick Fiat General Manager & Chief Experience Officer (CEO) Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",TravelwithJohn wrote a review Jul 2019
779,Royal_Plaza_on_Scotts-Singapore,40,Date of stay: July 2019,"Good location I always enjoy staying at this hotel. Good location to the MRT, Orchard Road, eating places and shopping complexes. The staff are always friendly and welcoming. However I was a bit disappointed with my stay this time om level 5 was quite noisy. Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share",Dino wrote a review Jul 2019
780,Royal_Plaza_on_Scotts-Singapore,50,Date of stay: July 2019,Best Location A very central location. Lots of access to food options. Plenty of shopping options. Close to MRT Station. 1 step away from the bus stop and very easy to catch a taxi. Friendly hotel crew and happy to offer travel options. Rooms are spacious and there’s unlimited mini bar. Will come back again. Read more Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share,Stefan wrote a review Jul 2019
781,Royal_Plaza_on_Scotts-Singapore,50,Date of stay: July 2019,"The Best Location The hotel location is the best, close to shopping mall, mrt station, bus station is front of the hotel. Can find food around with a several choice. Teh services is excellent, they always provide services with smile... Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share",Ariza P wrote a review Jul 2019
782,Royal_Plaza_on_Scotts-Singapore,30,Date of stay: July 2019,"Good location and Room, but the Receptionist is bad I think this  hotel need a better queue system, so it will be no chaos when people want to check in or check out. I believe the Receptionist must have a good training about communication and good smile. Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 24 Jul 2019 Hi Rufi F,  Thank you for taking the time to share your review and for joining us recently at Royal Plaza on Scotts.  We are sorry to learn that parts of your stay were less ideal than expected.  Please be assured that your comments have been carefully reviewed and addressed with our Front Office team. We also truly appreciate your feedback about the check in and check out process and will take them on board for future improvements.   Thank you for giving us the opportunity to better our services and I hope that your travels bring you back to visit us soon!  Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Rufi F wrote a review Jul 2019
783,Royal_Plaza_on_Scotts-Singapore,50,Date of stay: July 2019,"This is like my second home The location is very central.An easy walk to catch up MRT. Amazing restaurants and shopping mall all around. The hotel staff are incredibly helpful and generous with their time and advice. Looking forward to be back here soon. Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 24 Jul 2019 Hi freddychan100,  Thank you for sharing your amazing review!  We are very lucky to be so conveniently-located and I am glad to hear that you enjoyed the service provided by our associates. At Royal Plaza on Scotts, we do our best to create colourful and memorable experiences for our guests, and I am so pleased to learn that we have achieved this during your visit.   Thank you once again for your kind compliments. We look forward to welcoming you back soon.  Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Freddy C wrote a review Jul 2019
784,Royal_Plaza_on_Scotts-Singapore,40,Date of stay: July 2019,"Very nice experience We stayed for five Nights at royal plaza on Scotts our experience really wonderful, 7/11 just across the road, isetan supermarket 5 mins walking from hotel. For Indian food you can take a taxi to Little India or cuppage terrace Free Wi-Fi free drinking water free soft drinks provided everyday  In room , new big sized room make ur stay very comfortable Duty free shopping next to hotel.  wonderful location wud love to come back again. Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 24 Jul 2019 Hi amanagrawal29,  Thank you for taking the time to share such a detailed review of your recent experience at Royal Plaza on Scotts.   We are very lucky to be so conveniently-located and I am glad to hear that you enjoyed the service provided by our associates and our complimentary in-room amenities.  We look forward to welcoming you back to create another wonderful experience!  Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",amanagrawal29 wrote a review Jul 2019
785,Royal_Plaza_on_Scotts-Singapore,30,Date of stay: July 2019,"A good hotel stay A nice room experience, good hotel services, except they are lacking of HOT breakfast option for vegetarian. They only have plain porridge and lotus bun for vegetarian. I had to eat cereal and milk for most of my 5 days stay. Hope they could improve on this. Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 24 Jul 2019 Hi Say Yen T,  Thank you so much for your review and for staying with us recently at Royal Plaza on Scotts.  I am glad to hear that you enjoyed our room and the services provided by our associates.  We are sorry to learn that parts of your stay were less ideal than expected.  Please be assured that we will take your feedback about the vegetarian breakfast options at Carousel on board for future improvements.   We truly appreciate your feedback and hope to welcome you back to create another colourful experience!  Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Say Yen T wrote a review Jul 2019
786,Royal_Plaza_on_Scotts-Singapore,40,Date of stay: July 2019,"Loai's stay I have enjoyed at royal plaza on scotts.. many advantages are there.. swimming pool, gym, check in/out.. location.. however, i faced some issues such as, there are some  tiny ants coming up from the wood.. but the room service tried effectively to solve this issue.. Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 24 Jul 2019 Dear Loai M,  Thank you so much for your review and for staying with us recently at Royal Plaza on Scotts.   We are delighted to know that you enjoyed our location, facilities, and the service provided by our associates.  We are sorry to learn that parts of your stay were less ideal than expected.  Please be assured that your comments have been carefully reviewed and addressed with our Housekeeping team.   We hope to welcome you back to create another colourful experience at Royal Plaza on Scotts again!  Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Loai M wrote a review Jul 2019
787,Royal_Plaza_on_Scotts-Singapore,50,Date of stay: July 2019,"Great and comfy hotel at reasonable price The location is excellent being near to the Orchard MRT and within walking distance to the bus stop where you can catch a direct bus back to the Changi Airport.  The hotel itself is stylishly decorated and the room is very comfortable.  I enjoyed my stay there and also the free minibar which included fruit juices.  Staff are friendly and helpful.  Finding food is easy as well - there are 2 restaurants with one Michelin star in the Pacific Plaza which is just next door to the hotel (Tim Ho Wan & Tsuta - both non-halal).  And plenty of foodcourts around (Ion Orchard, basement of Isetan Scotts & Tangs Plaza). Read more Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 24 Jul 2019 Hi Helen_Brunei,  Thank you for your very kind words and for taking the time to write such a glowing review of your stay at Royal Plaza on Scotts.  We are very lucky to be so conveniently-located and I am very pleased to read your comments about our room, complimentary in-room amenities and the service provided by our associates.   We appreciate you recommending us to the online community and we hope to welcome you back soon!   Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Helen_Brunei wrote a review Jul 2019
788,Royal_Plaza_on_Scotts-Singapore,20,Date of stay: July 2019,"uncomfortable actually, ur maid got some mistake to me. but it's ok because she is human, i understand. but i felt  ur hotel would felt like it's nothing. Dusty towel which clean make up my room was in my carrier after make up room. but ur hotel just discount around 30 USD .. hahaha... r u kidding? Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 25 Jul 2019 Dear dwkim273,  We appreciate you giving our associates the opportunity to meet you and personally address your experience.   Thank you for taking the time to pen down your review and for providing us with your feedback. We will be taking your experience on board for future improvements and we hope that there will be an opportunity in the future to restore your faith in our hotel.  Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",dwkim273 wrote a review Jul 2019
789,Royal_Plaza_on_Scotts-Singapore,30,Date of stay: July 2019,"Beautiful hotel and very convenient location We always use this hotel for years when we come to Singapore. However now the do not have extra bed nor sofa bed anymore. So when you travel in family of 3 may need to rent 1 more room or squish together Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 24 Jul 2019 Dear jonathana126,  Thank you for your continued support over the years and for taking the time to share your experience with us on TripAdvisor! We are delighted to learn that you enjoyed our convenient location. We will be taking your feedback on board for future improvements.  Thank you for sharing your experience with and we hope that your travels bring you back to visit us soon!  Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",jonathan a wrote a review Jul 2019
790,Royal_Plaza_on_Scotts-Singapore,40,Date of stay: July 2019,"One of the best hotels So happy stay there.. Such a nice and pleasant hotel. The room is big and clean. Complete facilities, the staff is so friendly. Unfortunately I didn’t have time to try the pool and foods. Will be back again! Read more Review collected in partnership with this hotel Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 24 Jul 2019 Hello Achittts,  Thank you for taking the time to share your feedback with us on TripAdvisor!   We are humbled to learn that you consider us one of the best hotels and learn that you had an enjoyable experience with us. We hope you will write or call us before your next trip to allow us to plan well for another fantastic stay.   Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Achittts wrote a review Jul 2019
791,Royal_Plaza_on_Scotts-Singapore,50,Date of stay: July 2019,"The little things that matter Convinced my nephew to stay there primarily because of the staff and hospitality eventhough I ever experience unsatisfactory one off service. As my nephew was having a staycation honeymoon, I call upon Ms Sherilyn Kaur (Carousel ) and Mr Abraham  Tan for a little surprise in their room. They truly didn't disappoint and their inroom surprises was much to the delight of my nephew. What seperates this hotel and others is the little little things that they are willing to do that will be indelible in our minds. Big thank you Ms Lyn and Mr Abraham for a job well done. Read more Date of stay: July 2019 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from RoyalPlazaSG , General Manager at Royal Plaza on Scotts Responded 22 Jul 2019 Hi amirdean,  Thank you for taking the time to share your wonderful experience with us on TripAdvisor and for choosing to celebrate such a special occasion with us at Royal Plaza on Scotts!  At Royal Plaza on Scotts we do our best to create colourful and memorable experiences for our guests, and I am so pleased to learn that we have achieved this during for your nephew's birthday celebration with us.   Thank you once again for your kind compliments. We look forward to welcoming you back soon.  Kind regards, Patrick Fiat Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",amirdean wrote a review Jul 2019
